run_id,task_id,case_id,task_family,difficulty_band,task_status,passed,exception_count,call_count,prompt_tokens,cached_tokens,completion_tokens,total_tokens,cost_usd,latency_seconds,telemetry_complete,error,episode_attempt_id,receipt_sha256
runplan_2591fcba4f074f41,cell_8a7bc8b62219653965bb,refund_v2.1n.conflicting_claim.000023,refund_v2,,completed,true,0,8,659,0,245,904,0.00042579999999999994,4.309755,true,,episode_attempt_2ea6e802ee01b6bf3ea9,20de5c9bae12e885a2874610cacc81667080fb61fd3aba3b921fd93fa44223c2
runplan_2591fcba4f074f41,cell_8c3554f5f2b2c73d23ea,refund_v2.1n.missing_evidence.000024,refund_v2,,completed,false,0,4,332,0,98,430,0.000184,1.664742,true,,episode_attempt_d249b01c2e36993148b0,c06420abc6df87c4d180def69e2b107ae176744d96d9cfbfc14311d27fe6d33d
runplan_2591fcba4f074f41,cell_8d08fb847dbd498b1b0c,refund_v2.1n.liquid_damage_denial.000009,refund_v2,,completed,true,0,8,657,0,213,870,0.000387,3.820116,true,,episode_attempt_67468b22b5c7ac410a66,0cb16ccb03c414c4b37a09c6c1d64978dd7e0f2e9617ccc7fcc96eadc27f32a5
runplan_2591fcba4f074f41,cell_93e4534533f0f8812744,refund_v2.1n.liquid_damage_denial.000015,refund_v2,,completed,true,0,8,657,0,232,889,0.0004098,4.41817,true,,episode_attempt_ee4d32afef994e03cbb2,8959964833acb27b8b6836f54377ae84eba9479a952ef843f368b1348a342fe3
runplan_2591fcba4f074f41,cell_93ed2537b00c10544b48,refund_v2.1n.conflicting_claim.000017,refund_v2,,completed,false,0,4,327,0,182,509,0.0002838,2.7883889999999996,true,,episode_attempt_ece1f81d7fe2c20869fb,b064425ca0ee77e811537cc9e967e10177eeffdc72a65dbabb04e5aa5dcb9c0b
runplan_2591fcba4f074f41,cell_9587cd79d990282ae300,refund_v2.1n.full_refund.000014,refund_v2,,completed,true,0,8,671,0,236,907,0.0004174,4.33481,true,,episode_attempt_ce8216240119e4ed32b2,4f198547426c56f05bdb453669babb1548d1c74923a43d8c16d8f036d653ef07
runplan_2591fcba4f074f41,cell_9627dacc8ebd307c235e,refund_v2.1n.full_refund.000013,refund_v2,,completed,true,0,8,671,0,251,922,0.0004354,4.321222,true,,episode_attempt_5b07e06867458384f2b6,b747236ce9ed64963c6c4fccc50c274ff37fe9341148e5e9a4b6e83b71db4204
runplan_2591fcba4f074f41,cell_97d50ea81d64cdf6d37b,refund_v2.1n.partial_software.000020,refund_v2,,completed,false,0,6,669,0,287,956,0.00047819999999999997,4.929644,true,,episode_attempt_e86acebde4860bd18182,b1522da665d35f3e23b8500dd52181977f5559229510054bebeaa9b4e9a4c335
runplan_2591fcba4f074f41,cell_9864146aa5e2cc37a569,refund_v2.1n.boundary_window.000024,refund_v2,,completed,true,0,8,673,0,208,881,0.0003842,3.598828,true,,episode_attempt_9ee468ecb061fcef0941,589b4afb8a22d67810e650f0ed7f9c90b6c05a3da1616cec9c3ec5d5ca76e274
runplan_2591fcba4f074f41,cell_9964bf7d43e01b87b179,refund_v2.1n.boundary_window.000023,refund_v2,,completed,true,0,8,673,0,226,899,0.0004058,4.291788,true,,episode_attempt_128625e23797865c6c1c,cb5bf1195210c5466bb89ea02ed13088c933c2a7a7e2573adca2314a69828199
runplan_2591fcba4f074f41,cell_9be8fac881c4e06cf4ad,refund_v2.1n.liquid_damage_denial.000008,refund_v2,,completed,false,0,6,657,0,351,1008,0.0005525999999999999,4.996999000000001,true,,episode_attempt_cdfde4bc95ee153b9ed4,f8be590fb29e0fb09a595138758057f94b1750d92bc5bdb00ec8b91a47c17c3e
runplan_2591fcba4f074f41,cell_9c56fb09f205758e0711,refund_v2.1n.conflicting_claim.000007,refund_v2,,completed,true,0,8,659,0,262,921,0.0004462,4.565125,true,,episode_attempt_298df8f51f9379d8c5c9,509cdcefff70430d3ff58c2fa1c361ee88e4ee86cca679953b5f9b3c6657908a
runplan_2591fcba4f074f41,cell_9c946a215671f202e8e5,refund_v2.1n.missing_evidence.000009,refund_v2,,completed,false,0,4,332,0,137,469,0.00023080000000000003,2.276485,true,,episode_attempt_581fb4b0706b29cca9bd,7a5f1a6f61e7b9433dd092e89903dd216564c53fb242bb7ddb269c8753fb86c3
runplan_2591fcba4f074f41,cell_a03c1e2744414230fc26,refund_v2.1n.missing_evidence.000010,refund_v2,,completed,false,0,4,332,0,118,450,0.00020800000000000001,1.899137,true,,episode_attempt_21f418c5cad4a86455db,2ba1258188814c46aa1f49375b557ee8a0926e936051d62f80618dec700d7ac6
runplan_2591fcba4f074f41,cell_a05ddf1a400891ee9ed9,refund_v2.1n.conflicting_claim.000005,refund_v2,,completed,true,0,8,659,0,192,851,0.0003622,3.825765,true,,episode_attempt_04915c5482da880f6842,60ef6435839ddeec1d11543d5dadf6127552cd537eac6910f2453bee181615a8
runplan_2591fcba4f074f41,cell_a09fd6f6be80fc019ac1,refund_v2.1n.conflicting_claim.000016,refund_v2,,completed,true,0,8,659,0,268,927,0.00045339999999999996,4.620628,true,,episode_attempt_b7b9d98b3ab6ed8bd632,b8ab54b617b40161dea4efabe260f11fa801192bcefb62055af6cb561b7ac885
runplan_2591fcba4f074f41,cell_a2a3d22fb4fb0beb79ad,refund_v2.1n.partial_software.000024,refund_v2,,completed,true,0,8,669,0,283,952,0.0004734,4.730599000000001,true,,episode_attempt_5bf72f54a55c538e6d0b,e66ddaf845ac5f300434d85273d98df5da0013f2d8a0660dc2ade0d607f4e8dd
